id,video_id,classificacao_desc,classificacao_score,created_date,observacoes_ia,nivel_tecnico,intencao_principal,intencao_secundaria,linguagem
a75eefdf-1c05-417d-a727-a3511d12a957,WLmY9icEOQk,conteúdo técnico,0.95,2025-06-21 18:19:28.649148+00,"Vídeo aborda construção de IA do zero, explicando conceitos e implementação com código, conteúdo denso e aprofundado.",0.9,educacional,demonstrativo,neutra
a7672864-b619-4db7-8533-ae3745747f9f,BKlnJ0LCiU4,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo curto com tema genérico, foco em conselhos e motivação, ausência de conteúdo técnico detalhado ou profundidade.",0.1,motivacional,entretenimento,neutra
a772a15a-d3bf-4b69-8048-8f7758084be4,nlk7JVPCr6w,clickbait,0.90,2025-06-21 18:10:32.310408+00,"Vídeo curto, estilo sensacionalista, pouca profundidade técnica, foco em engajamento com tema popular e uso de IA para imagens.",0.1,entretenimento,nenhuma,sensacionalista
a799a0dc-5870-4f15-bcad-21c204710a39,Z91bCL5eoAU,superficial,0.70,2025-06-21 16:54:07.829199+00,"Vídeo superficial focado em entretenimento e suspense, com enfoque em inteligência artificial e tecnologia.",0.3,experimental,nenhuma,neutra
a7a5b33d-f152-43a5-ae14-89fc7547470b,Cwv87AU8i2k,clickbait,0.95,2025-06-21 18:10:32.310408+00,"Título promete ganhos fáceis sem foco técnico, conteúdo apelativo com links afiliados e foco em vendas e entretenimento.",0.1,comercial,entretenimento,sensacionalista
a7df8c61-eddd-4cc0-9be0-42aa9a8e1d30,NXV5ry3GYbU,superficial,0.95,2025-06-21 19:57:31.905027+00,"Vídeo curto, humorístico e sem aprofundamento técnico, focado em entretenimento e viralidade no YouTube.",0.1,entretenimento,nenhuma,neutra
a9203724-52f1-45e4-b82d-0650b84f3308,C5lnLgK0FY0,clickbait,0.90,2025-06-21 17:13:41.778757+00,"Título promete ganhos fáceis, conteúdo breve e superficial, estilo sensacionalista com foco em atrair cliques.",0.1,comercial,motivacional,sensacionalista
a95ac27c-638b-4b66-9159-d4cdeca33d94,2DBZEidH-ZU,clickbait,0.90,2025-06-21 17:23:10.644609+00,"Título e emojis indicam apelo emocional e humor, com baixa profundidade técnica e foco em viralização.",0.15,entretenimento,nenhuma,sensacionalista
a95af696-f7cc-4034-bc1a-da5fca3d54ff,Bxdg5PfWBvk,híbrido,0.85,2025-06-21 17:23:10.644609+00,Vídeo mistura informações técnicas e opiniões sensacionalistas alertando riscos futuros da IA no emprego e na sociedade.,0.65,alerta/risco,informativo,alarmista
a95b29f1-b70c-43fe-a473-7d290d78cba5,cu2ZCrSVc4A,superficial,0.90,2025-06-21 18:10:32.310408+00,"Vídeo recreativo com uso de IA para reinvenção visual, pouco aprofundamento técnico, foco em entretenimento e demonstração de geração.",0.2,entretenimento,demonstrativo,neutra
a96ea043-e1ae-4c6b-9582-a9dc3d07770e,fWQNuA_z330,híbrido,0.90,2025-06-21 18:19:28.649148+00,Vídeo mistura promoção da escola com dicas práticas de negócios usando ChatGPT para estudantes iniciantes.,0.6,comercial,educacional,neutra
a9d379bf-03f6-4f71-b66c-99c04f21c4b8,UNKUQAy-zZs,superficial,0.95,2025-06-21 17:13:41.778757+00,"Vídeo curto focado em humor com memes IA, sem profundidade técnica ou conteúdo detalhado.",0.05,entretenimento,nenhuma,neutra
a9d8f563-c347-4409-893d-3ace1cb1d7e3,yuKGCvF4HGM,superficial,0.85,2025-06-21 18:19:28.649148+00,Vídeo apresenta informações gerais sobre plataforma de IA sem aprofundar aspectos técnicos ou complexos do funcionamento.,0.3,informativo,nenhuma,neutra
aa4803e2-3434-45b2-a24e-e73d3ef3bbea,C7Ia4esKEEY,híbrido,0.85,2025-06-21 17:13:41.778757+00,"Vídeo focado em promover solução de IA para RH com explicações funcionais, pouco técnico e claramente comercial.",0.4,comercial,informativo,neutra
aa8859d1-53d1-4a26-80eb-eadf31538ade,yv58Tx9WlO0,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Vídeo traz análise técnica e impacto econômico, mesclando informações detalhadas com contexto de mercado e opinião especialista.",0.65,informativo,educacional,neutra
aa905a15-8f64-4691-ad09-3960ae0f583b,x1zog-eY4V0,clickbait,0.90,2025-06-21 18:10:32.310408+00,Título e descrição usam linguagem sensacionalista e chamativa com pouca profundidade técnica comprovada.,0.25,motivacional,informativo,sensacionalista
aae57c3d-7897-43c9-847b-b7b589c3908d,yNnjiS-25y4,clickbait,0.90,2025-06-21 19:57:31.905027+00,"Título sensacionalista e vídeo muito curto indicam foco em atrair cliques, pouco conteúdo técnico aprofundado.",0.2,informativo,entretenimento,sensacionalista
ab4d9c9a-e3ef-4a91-bf8b-69802fe9e154,tNxX-zYeCi4,híbrido,0.87,2025-06-21 18:10:32.310408+00,"Discussão reflexiva sobre IA e política combina análise leve com pontos técnicos e opinião, sem aprofundar rigor científico.",0.55,politico/ideológico,informativo,neutra
ac1d767c-2e6f-443b-983f-ed2bf631d443,0S0YaSFDwMI,híbrido,0.90,2025-06-21 18:22:15.001132+00,"Documentário que expõe exploração humana na IA, com tom crítico e informativo, mas baixo detalhamento técnico.",0.35,documental,alerta/risco,neutra
ac421df5-c6a4-4e53-b3ed-e39fbabd21da,IE1wyqjbqkM,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Apresenta análise detalhada e contexto global, mesclando informações técnicas e abordagem jornalística explicativa.",0.65,informativo,documental,neutra
ac524be8-53ee-44ad-8bc5-e365809da2ab,OI9qfdIwxz8,clickbait,0.95,2025-06-21 19:57:31.905027+00,"Título apelativo e emocionante, vídeo curto com conteúdo superficial e sem aprofundamento técnico relevante.",0.05,entretenimento,nenhuma,sensacionalista
ac52c378-6b4e-4597-86c2-05658885a0c0,xDXXsO8thdU,superficial,0.95,2025-06-21 18:22:15.001132+00,"Vídeo curto, foca em notícia rápida sem aprofundamento ou análise técnica, linguagem neutra e abordagem informativa.",0.1,informativo,nenhuma,neutra
ace46353-d1e0-4e16-af55-a37f035b6c32,KdNTtyxoglI,superficial,0.85,2025-06-21 17:13:41.778757+00,"Título e descrição sugerem foco em perigos da IA sem profundidade técnica, linguagem tende a alarmar o espectador.",0.3,alerta/risco,nenhuma,alarmista
ad7d4a8f-5541-4deb-bb90-a81b4f5b81f9,vBdPgpbkA30,clickbait,0.90,2025-06-21 18:10:32.310408+00,"Vídeo curto com título chamativo e conteúdo leve, visa atrair cliques e divertir sem profundidade técnica.",0.1,entretenimento,nenhuma,sensacionalista
ad828776-c641-43a6-89c6-b8eaa3dd3979,4op7NTZmJCQ,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo curto, foco em demonstração rápida e uso de ferramentas IA sem aprofundar conceitos técnicos.",0.1,entretenimento,comercial,neutra
adb6ead4-b218-418b-ab1d-44845df837e1,k4HxwEJewIM,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Vídeo compara AIs de tradução com linguagem leve, combina técnica e entretenimento, com título chamativo para atrair visualizações.",0.55,entretenimento,comparativo,neutra
ade8fc6d-f88a-4193-84e0-ac9d932f24aa,-3SQy2To-9I,clickbait,0.95,2025-06-21 18:10:32.310408+00,"Título alarmista e curta duração indicam foco em atração, pouco conteúdo técnico e objetivo comercial evidente.",0.1,entretenimento,comercial,sensacionalista
ae143295-cba3-4ae9-b58d-b4d9dd16b4eb,i4eYZXZ3fGs,híbrido,0.90,2025-06-21 17:13:41.778757+00,"Vídeo combina previsões técnicas com apelos promocionais e linguagem sensacionalista, gerando conteúdo híbrido entre técnico e superficial.",0.7,informativo,comercial,sensacionalista
ae4cb073-0615-4131-a4b3-2344fbc5450e,4IvZHC2i4hM,híbrido,0.85,2025-06-21 19:57:31.905027+00,Vídeo explica mineração de associação de forma acessível com aspectos promocionais de cursos relacionados ao tema.,0.65,educacional,comercial,neutra
ae7a75a3-ce6c-490f-9725-426483fd6cff,GQTgLizapRE,superficial,0.95,2025-06-21 19:57:31.905027+00,"Vídeo curto explica IA de forma simples, focado em divulgação rápida e entretenimento com base no título e duração.",0.2,educacional,entretenimento,neutra
ae845148-bb49-4811-b47e-1791c89e5034,DW7ua7jO8m0,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo muito curto e com título genérico, oferece visão geral sem detalhes técnicos profundos, foco em informar de forma básica.",0.2,informativo,nenhuma,neutra
af27abd5-a965-4103-a7b0-020f891479d7,rSomCfjsaTA,superficial,0.95,2025-06-21 17:23:10.644609+00,"Vídeo curto de entretenimento viral, sem aprofundamento técnico, focado em viralidade e impacto rápido.",0.1,entretenimento,nenhuma,neutra
af3c218b-111b-4254-93ff-b1bb5cc25669,w9Is7KSCB_M,híbrido,0.88,2025-06-21 18:19:28.649148+00,"Aborda deepfakes em propaganda política com certa profundidade, mas combina informação com viés sensacionalista moderado.",0.45,informativo,alerta/risco,neutra
af5ac986-640f-4917-bcbb-f416c3ab34d4,5Y2U0db7Qoc,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo rápido com abordagem simples sobre IA para tarefas escolares, sem aprofundar em detalhes técnicos ou complexos.",0.2,educacional,motivacional,neutra
b05a9942-77a9-4f48-b9f6-c160fec091d7,lsVGgbC7sh8,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo curto e popular, tutorial básico de nail art sem profundidade técnica sobre IA ou conteúdo complexo.",0.1,educacional,entretenimento,neutra
b08c5163-34c9-40bf-9c4a-0286d596e184,pFD_UGHXTY0,híbrido,0.90,2025-06-21 17:23:10.644609+00,"Vídeo combina experimento real com explicações sobre IA, oferecendo conteúdo técnico moderado e abordagem acessível para público geral.",0.65,educacional,informativo,neutra
b0a1e61c-7b7b-4b9f-82a1-5a7beeac44f2,x01dcYkr5qw,híbrido,0.87,2025-06-21 18:10:32.310408+00,"Conteúdo detalhado e realista que alerta sobre riscos futuros da IA, mesclando informação técnica com tom acessível e preocupação evidente.",0.75,alerta/risco,informativo,neutra
b0a59011-503f-4ff8-870c-819796a1b638,ZsmrwMTFEUk,clickbait,0.90,2025-06-21 17:23:10.644609+00,"Título e descrição apelativos, foco em exposição chocante, pouca profundidade técnica, predominância de entretenimento e alerta sobre riscos.",0.1,entretenimento,alerta/risco,sensacionalista
b0bc1a13-e038-4fee-8fd5-b7708099c5f4,Vd1gZIqmC-I,clickbait,0.90,2025-06-21 17:13:41.778757+00,"Título sensacionalista e curta duração indicam objetivo entretenimento, não aprofundamento técnico sobre IA ou conteúdo informativo.",0.1,entretenimento,nenhuma,sensacionalista
b10d2154-1391-4d23-baa5-257c52926440,jxNSbx3RirU,conteúdo técnico,0.90,2025-06-21 19:57:31.905027+00,"Discussão profunda sobre funcionamento e leitura do cérebro, com discussões técnicas e científicas aprofundadas e referências a IA.",0.85,educacional,informativo,neutra
b1e802d5-e280-4dda-95b2-c68a47e460cd,dNntYdZQ_mk,híbrido,0.85,2025-06-21 17:23:10.644609+00,"Vídeo mistura explicações técnicas com marketing, abordando criação e venda de apps de forma prática e acessível.",0.65,educacional,comercial,neutra
b209e0b4-4bc4-485f-b03a-711b380b42a0,siPbEeXc54g,híbrido,0.90,2025-06-21 18:19:28.649148+00,"Vídeo combina análise técnica com contexto amplo sobre IA, Europa e mercado, sem ser 100% técnico nem superficial.",0.7,informativo,educacional,neutra
b24978cf-d97a-4f35-bad8-0b75ae9ead50,FwOTs4UxQS4,superficial,0.88,2025-06-21 18:10:32.310408+00,"Explica conceitos de IA de forma acessível, com exemplos práticos, sem aprofundar detalhes técnicos complexos.",0.45,educacional,informativo,neutra
b25fe20a-f5b8-45a8-bbd0-6210575d6992,ygbNBNB2KUQ,superficial,0.95,2025-06-21 17:13:41.778757+00,"Vídeo curto de humor com temática IA, sem aprofundamento técnico ou informações relevantes sobre inteligência artificial.",0.05,entretenimento,nenhuma,neutra
b28fbfd0-d1f6-4df6-b980-2e6ef676995b,cWgP5Zl2Nl8,superficial,0.90,2025-06-21 20:13:13.917451+00,"Vídeo curto, leve, voltado para diversão usando IA sem aprofundar conceitos técnicos.",0.1,entretenimento,nenhuma,neutra
b2928eda-6f52-4c65-91c6-1a1edf5354df,bjvmCNYVxp8,híbrido,0.85,2025-06-21 18:10:32.310408+00,"Vídeo mistura conteúdo informativo e discurso alarmista, com profundidade técnica moderada e foco em alertar sobre impactos da IA no futuro.",0.45,alerta/risco,informativo,sensacionalista
b2dab332-2f07-4e8a-9147-dd30f8220063,luZ9yP5rxFc,superficial,0.90,2025-06-21 17:23:10.644609+00,Vídeo introdutório que explica conceitos básicos do ChatGPT com linguagem acessível e sem aprofundar tecnicidades complexas.,0.35,educacional,informativo,neutra
b3111fc9-05c1-4627-8c6f-8298290e7334,hNck6YeWyZU,híbrido,0.85,2025-06-21 17:13:41.778757+00,"Vídeo mistura demonstração técnica e entretenimento com promoção leve, focando em interações criativas do GPT-4o.",0.55,entretenimento,comercial,neutra
b368c9d1-a3d7-404c-8fca-6144b0bc05d0,yPTLhE_isr0,superficial,0.85,2025-06-21 17:13:41.778757+00,"Vídeo apresenta visão geral sobre IA com pouca profundidade técnica, focando em impacto futuro e motivação, sem detalhamento avançado.",0.25,informativo,motivacional,neutra
b39d3980-51b7-445e-a854-ab4fd54b3b48,EfWxKokRNww,conteúdo técnico,0.95,2025-06-21 18:19:28.649148+00,"Vídeo detalhado e profundo sobre ML aplicado a modelos reduzidos para equações Navier-Stokes, ideal para público técnico e acadêmico.",0.9,educacional,informativo,acadêmica
b40a8f08-1520-46e1-8d01-3be038e4a548,0sv0QTr8oQ8,conteúdo técnico,0.92,2025-06-21 17:23:10.644609+00,"Aborda conceitos e impactos da IA com profundidade e equilíbrio, focando explicações detalhadas e fundamentadas para o público interessado.",0.85,educacional,informativo,neutra
b511e7ee-1a83-4c8d-8e4f-ef85746f0f93,Q_tJpyn-CbY,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo de curta-metragem dramático, não técnico, focado em entretenimento com referência superficial a IA.",0.1,entretenimento,nenhuma,neutra
b51f49af-19e2-4309-8726-97615d816f6d,RtoFFQGrQpM,superficial,0.90,2025-06-21 17:13:41.778757+00,"Vídeo curto e descontraído sobre imagens geradas por IA, sem aprofundamento técnico ou explicações detalhadas.",0.1,entretenimento,nenhuma,neutra
b56fd1b0-ab1a-4b60-8aca-8378c56c38cb,RwAul0gK3mE,clickbait,0.90,2025-06-21 18:10:32.310408+00,"Título alarmista e foco em salvar empregos; conteúdo tem dicas superficiais, pouco aprofundamento técnico.",0.3,motivacional,educacional,sensacionalista
b57139e0-1d87-4f7f-be1c-4a8982df253b,fWtJzUPJmZk,superficial,0.90,2025-06-21 19:57:31.905027+00,"Vídeo é claramente um espetáculo cômico, sem aprofundamento técnico, focado em entretenimento e ironia sobre inteligência artificial.",0.1,entretenimento,nenhuma,neutra
b5d8ed37-a707-40a4-9910-66f8727b6ba7,3xVbDdi9wFY,superficial,0.90,2025-06-21 18:22:15.001132+00,"Conteúdo breve e de caráter leve, focado em entretenimento, sem abordagem técnica ou detalhada.",0.2,entretenimento,nenhuma,neutra
b5e1aa52-4e51-4e77-b5ba-0f544f1ea525,yibgEbUpIHA,superficial,0.90,2025-06-21 17:23:10.644609+00,"Vídeo curto com título sensacionalista e conteúdo leve, sem aprofundamento técnico relevante em IA.",0.1,entretenimento,nenhuma,sensacionalista
b679b6c0-40a9-41aa-bf10-3a8323dad6fb,xJLnWn7hge8,clickbait,0.95,2025-06-21 17:23:10.644609+00,"Vídeo curto com conteúdo fictício gerado por IA, visando entretenimento com apelo sensacionalista e não informativo ou técnico.",0.05,entretenimento,nenhuma,sensacionalista
b6c18d4d-9147-4008-a783-2b0e2bbac21a,8snp4QyvQwA,superficial,0.85,2025-06-21 18:10:32.310408+00,"Vídeo introdutório sobre funções e habilidades, com abordagem geral e pouca profundidade técnica, voltado a orientar iniciantes.",0.4,educacional,comercial,neutra
b6d0b0b7-37aa-40dd-a548-82e654106015,Hl1zHbaryas,clickbait,0.95,2025-06-21 18:19:28.649148+00,"Título sensacionalista e conteúdo viral curto, foco em engajamento superficial sem aprofundamento técnico.",0.1,entretenimento,nenhuma,sensacionalista
b75fad42-58ef-4a3d-8438-9c3f6782be38,lKly3dN3ZMs,superficial,0.90,2025-06-21 18:10:32.310408+00,"Vídeo curto com tema cultural e tag AI, mas sem conteúdo técnico ou explicativo relevante sobre inteligência artificial.",0.1,informativo,entretenimento,neutra
b767c15b-c497-4177-aff1-76e543546602,8lFiJffmJo8,superficial,0.95,2025-06-21 20:13:13.917451+00,"Vídeo curto e humorístico sem conteúdo técnico, focado em diversão e alcance viral.",0.05,entretenimento,nenhuma,neutra
b7a88feb-0563-4c49-b16b-40c93849a977,XsA1mrrkpuo,híbrido,0.85,2025-06-21 17:13:41.778757+00,"Vídeo mistura dicas de monetização com conceitos básicos de IA, conteúdo técnico moderado, forte apelo comercial e educacional.",0.45,comercial,educacional,neutra
b7d36090-26f2-4946-88b9-c0928eb11cc3,roUnsn69NaY,superficial,0.85,2025-06-21 18:19:28.649148+00,"Vídeo curto e direto sobre overfitting, porém com pouca profundidade técnica e exemplos limitados devido à duração reduzida.",0.35,educacional,nenhuma,neutra
b7d4fa18-ee03-48b2-8f34-bd924897af57,WCM0h9TX7cY,conteúdo técnico,0.90,2025-06-21 17:13:41.778757+00,Vídeo detalha a história e evolução da IA com profundidade técnica moderada focando em educação e informação precisa.,0.75,educacional,informativo,neutra
b83956c3-e9b3-44d4-82a3-6319287eefa3,t_M3bU_ANrw,clickbait,0.85,2025-06-21 17:13:41.778757+00,"Título chama atenção para ganhar dinheiro fácil, conteúdo curto e pouco técnico, com forte apelo mercadológico e linguagem sensacionalista.",0.1,comercial,motivacional,sensacionalista
b8bc921d-ca5b-418f-9329-2a9a580e4513,EwazgF1cr0U,clickbait,0.95,2025-06-21 18:10:32.310408+00,"Título e descrição prometem ganhos rápidos, foco em vendas e hype, com pouco conteúdo técnico ou detalhado sobre IA.",0.1,comercial,motivacional,sensacionalista
b9c23fc0-9934-466b-9c11-9daac57c63b7,Rbl1mJ5sfDI,clickbait,0.20,2025-06-21 16:54:07.829199+00,"Conteúdo apresentado de forma exagerada para chamar atenção, focando em aspectos negativos da IA.",0.3,alerta/risco,nenhuma,neutra
ba1a1669-0d4e-4039-8973-14c98c0de30f,Ee9ggPt3JFw,híbrido,0.85,2025-06-21 17:13:41.778757+00,Vídeo mistura informações técnicas com objetivo comercial para atrair investidores em criptomoedas usando IA.,0.55,educacional,comercial,neutra
ba659ec1-4db2-4142-bf9e-f025b087af31,R4Q0wJI0QMk,clickbait,0.95,2025-06-21 18:19:28.649148+00,"Título apelativo e curto, com pouco conteúdo técnico, visa atrair cliques com elementos de entretenimento e IA ligados superficialmente.",0.1,entretenimento,nenhuma,sensacionalista
